_id,link,images,name,parameters,price
5ed413c2f8d8ac174e495099,https://leroymerlin.ru/product/doska-nestroganaya-25x100x6000-mm-xvoya-82375332/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82375332.jpg"",""path"":""Доска строганая 40х146х3000 мм хвоя/82375332.jpg"",""checksum"":""824962b84df792b2e49591c5f359e3f7""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82375332_01.jpg"",""path"":""Доска строганая 40х146х3000 мм хвоя/82375332_01.jpg"",""checksum"":""8da4abf74a72745e09648d63c811ca3a""}]",Доска нестроганая 25x100x6000 мм xвоя,"[{""Вес, кг"":""7.5"",""Длина (м)"":""6.0"",""Ширина (мм)"":""100.0"",""Толщина (мм)"":""25.0"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Страна производства"":""Россия""}]",345
5ed413c4f8d8ac174e49509c,https://leroymerlin.ru/product/doska-s-faskoy-43h192h3000-mm-listvennica-sort-optima-81950028/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81950028.jpg"",""path"":""Доска строганая 40х146х3000 мм хвоя/81950028.jpg"",""checksum"":""8dd4415600a582f40757911aa4131c91""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81950028_01.jpg"",""path"":""Доска нестроганая 50х100х3000 мм хвоя сорт Оптима/81950028_01.jpg"",""checksum"":""553c11113434aabc689768d9859ca9d0""}]",Доска с фаской 43х192х3000 мм лиственница сорт Оптима,"[{""Страна производства"":""Россия"",""Гарантия (лет)"":""Отсутствует"",""Цвет"":""Бежевый"",""Основной материал"":""Дерево"",""Содержит древесину"":""Да"",""Порода древесины"":""Лиственница"",""Качество древесины (ЛМРУ)"":""Оптима"",""Тип древесины"":""Массив"",""Нескользящая поверхность"":""Нет"",""Влажность (%)"":""18.0"",""Твердость дерева (по Бриннелю)"":""2.5"",""Обработка"":""Камерная сушка"",""Процесс обработки"":""Нет"",""Требуется пропитка"":""Да"",""Требуется защита от"":""Влага"",""Двухсторонний"":""Нет"",""Влагостойкий"":""Нет"",""Применение продукта"":""Бытовой"",""Площадь покрытия продуктом (м²)"":""0.576"",""Толщина (мм)"":""43.0"",""Ширина (см)"":""19.2"",""Длина (см)"":""300.0"",""Тип монтажа"":""Скрытый"",""Укладка на бетон"":""На обрешетку из деревянных брусков"",""Укладка на мягкий грунт"":""На обрешетку из деревянных брусков"",""Расстояние между лагами (см)"":""40"",""Расстояние между креплениями (см)"":""40.0"",""Язык инструкции"":""Русский"",""Язык упаковки"":""Русский"",""Вес, кг"":""16.1"",""Ширина товара в индивидуальной упаковке (см)"":""19.2"",""Высота товара в индивидуальной упаковке (см)"":""4.3"",""Глубина товара в индивидуальной упаковке (см)"":""300.0""}]",1052
5ed413c9f8d8ac174e49509f,https://leroymerlin.ru/product/doska-stroganaya-20h146h2000-mm-hvoya-82134776/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82134776.jpg"",""path"":""Доска нестроганая 50х100х6000 мм хвоя сорт Оптима/82134776.jpg"",""checksum"":""c41e48ea6068da190365c97c5b9b1ae0""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82134776_01.jpg"",""path"":""Доска нестроганая 50х100х6000 мм хвоя сорт Оптима/82134776_01.jpg"",""checksum"":""0cdbe56211fc8c03c5e5055610cda918""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82134776_02.jpg"",""path"":""Доска нестроганая 50х100х6000 мм хвоя сорт Оптима/82134776_02.jpg"",""checksum"":""d75f12d0606cbd9f642218ea63e96283""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82134776_03.jpg"",""path"":""Доска импрегнированная 50х200х6000 мм хвоя сорт Оптима/82134776_03.jpg"",""checksum"":""be7b5620f6d86983c4e358b98425a6f9""}]",Доска строганая 20х146х2000 мм хвоя,"[{""Вес, кг"":""2.6"",""Длина (м)"":""2.0"",""Ширина (мм)"":""146.0"",""Толщина (мм)"":""20.0"",""Количество в наборе"":""1"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Страна производства"":""Россия""}]",167
5ed413ccf8d8ac174e4950a1,https://leroymerlin.ru/product/doska-stroganaya-40h146h3000-mm-hvoya-82134779/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82134779.jpg"",""path"":""Доска нестроганая 6000х200х50 мм, хвоя/82134779.jpg"",""checksum"":""32a64f534593d5a4333dfc0418c6b90f""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82134779_01.jpg"",""path"":""Доска нестроганая 6000х200х50 мм, хвоя/82134779_01.jpg"",""checksum"":""34a7b2db84987ed685c79bec3d1480ef""}]",Доска строганая 40х146х3000 мм хвоя,"[{""Вес, кг"":""8.1"",""Длина (м)"":""3.0"",""Ширина (мм)"":""146.0"",""Толщина (мм)"":""40.0"",""Порода древесины"":""Ель обыкновенная, Сосна"",""Страна производства"":""Россия""}]",425
5ed413cef8d8ac174e4950a4,https://leroymerlin.ru/product/doska-nestroganaya-50h100h3000-mm-hvoya-sort-optima-81947447/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947447.jpg"",""path"":""Доска нестроганая 6000х200х50 мм, хвоя/81947447.jpg"",""checksum"":""97c3ac9fdc161fec2313222cf17a08c5""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947447_01.jpg"",""path"":""Доска нестроганая 6000х200х50 мм, хвоя/81947447_01.jpg"",""checksum"":""ffd5501f20e45209b97980c15af09cc0""}]",Доска нестроганая 50х100х3000 мм хвоя сорт Оптима,"[{""Вес, кг"":""7.5"",""Длина (м)"":""3.0"",""Ширина (мм)"":""100.0"",""Толщина (мм)"":""50.0"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",345
5ed413d0f8d8ac174e4950a7,https://leroymerlin.ru/product/doska-nestroganaya-50h100h6000-mm-hvoya-sort-optima-81947449/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947449.jpg"",""path"":""Доска нестроганая 6000х200х50 мм, хвоя/81947449.jpg"",""checksum"":""824962b84df792b2e49591c5f359e3f7""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947449_01.jpg"",""path"":""Доска строганая 23х98х1500 мм лиственница/81947449_01.jpg"",""checksum"":""8da4abf74a72745e09648d63c811ca3a""}]",Доска нестроганая 50х100х6000 мм хвоя сорт Оптима,"[{""Вес, кг"":""15.0"",""Длина (м)"":""6.0"",""Ширина (мм)"":""100.0"",""Толщина (мм)"":""50.0"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",708
5ed413d6f8d8ac174e4950a9,https://leroymerlin.ru/product/doska-impregnirovannaya-50h200h6000-mm-hvoya-sort-optima-82090037/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82090037.jpg"",""path"":""Доска строганая 23х98х1500 мм лиственница/82090037.jpg"",""checksum"":""4ed81dfa9b3701f50191ed0abf6d6da0""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82090037_01.jpg"",""path"":""Доска строганая 23х98х1500 мм лиственница/82090037_01.jpg"",""checksum"":""d384594fdccc60c866c7138b92261962""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82090037_02.jpg"",""path"":""Палубная доска лиственница 28х120х2000 мм сорт Норма 1 шт 0.24 м²/82090037_02.jpg"",""checksum"":""c197b96f026c90fea177d8a2c04ef070""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82090037_03.jpg"",""path"":""Доска с фаской, 20х90х3000 мм, лиственница/82090037_03.jpg"",""checksum"":""33f0846846bdbe9ea3861f6c73f03de6""}]",Доска импрегнированная 50х200х6000 мм хвоя сорт Оптима,"[{""Вес, кг"":""42.0"",""Длина (м)"":""6.0"",""Ширина (мм)"":""200.0"",""Толщина (мм)"":""50.0"",""Количество в наборе"":""1"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив""}]",1924
5ed413d8f8d8ac174e4950ac,https://leroymerlin.ru/product/doska-nestroganaya-6000h200h50-mm-82120489/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82120489.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/82120489.jpg"",""checksum"":""824962b84df792b2e49591c5f359e3f7""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82120489_01.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/82120489_01.jpg"",""checksum"":""8da4abf74a72745e09648d63c811ca3a""}]","Доска нестроганая 6000х200х50 мм, хвоя","[{""Вес, кг"":""27.0"",""Длина (м)"":""6.0"",""Ширина (мм)"":""200.0"",""Толщина (мм)"":""50.0"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Страна производства"":""Россия""}]",1487
5ed413daf8d8ac174e4950af,https://leroymerlin.ru/product/doska-stroganaya-23h98h1500-mm-listvennica-81949784/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81949784.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/81949784.jpg"",""checksum"":""11c744625a2afa34fae7775c6eb056f7""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81949784_01.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/81949784_01.jpg"",""checksum"":""e7e505dec5ce7318d94a1f707d6402b7""}]",Доска строганая 23х98х1500 мм лиственница,"[{""Вес, кг"":""2.7"",""Длина (м)"":""1.5"",""Ширина (мм)"":""98.0"",""Толщина (мм)"":""23.0"",""Количество в наборе"":""1"",""Порода древесины"":""Лиственница"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",150
5ed413ddf8d8ac174e4950b1,https://leroymerlin.ru/product/palubnaya-doska-listvennica-28h120h2000-mm-sort-norma-1-sht-0-24-m-82298926/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82298926.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/82298926.jpg"",""checksum"":""c0f34575c622086fa570c484a3b6570c""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82298926_01.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/82298926_01.jpg"",""checksum"":""b4f559dadd913a42cfab4854e2a57b25""}]",Палубная доска лиственница 28х120х2000 мм сорт Норма 1 шт 0.24 м²,"[{""Страна производства"":""Россия"",""Гарантия (лет)"":""Отсутствует"",""Цвет"":""Бежевый"",""Основной материал"":""Дерево"",""Содержит древесину"":""Да"",""Упаковка (м²)"":""0.24"",""Порода древесины"":""Лиственница"",""Качество древесины (ЛМРУ)"":""Норма"",""Тип древесины"":""Массив"",""Нескользящая поверхность"":""Нет"",""Влажность (%)"":""18.0"",""Твердость дерева (по Бриннелю)"":""2.5"",""Обработка"":""Камерная сушка"",""Требуется пропитка"":""Да"",""Требуется защита от"":""Влага"",""Двухсторонний"":""Нет"",""Влагостойкий"":""Нет"",""Применение продукта"":""Бытовой"",""Количество в наборе"":""1"",""Площадь покрытия продуктом (м²)"":""0.24"",""Толщина (мм)"":""28.0"",""Ширина (см)"":""12.0"",""Длина (см)"":""200.0"",""Тип монтажа"":""Скрытый"",""Укладка на бетон"":""На обрешетку из деревянных брусков"",""Укладка на мягкий грунт"":""На обрешетку из деревянных брусков"",""Расстояние между лагами (см)"":""40"",""Расстояние между креплениями (см)"":""40.0"",""Язык инструкции"":""Русский"",""Язык упаковки"":""Русский"",""Вес, кг"":""5.0"",""Ширина товара в индивидуальной упаковке (см)"":""12.0"",""Высота товара в индивидуальной упаковке (см)"":""2.8"",""Глубина товара в индивидуальной упаковке (см)"":""200.0""}]",188
5ed413e2f8d8ac174e4950b4,https://leroymerlin.ru/product/doska-shtaketnik-impregnirovannaya-15x90h2000-mm-hvoya-sort-optima-82299401/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82299401.jpg"",""path"":""Доска нестроганая 50х150х3000 мм хвоя сорт Оптима/82299401.jpg"",""checksum"":""8c711aca6964fdf61bec2b6235ec7547""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82299401_01.jpg"",""path"":""Доска строганая 23х98х2000 мм лиственница/82299401_01.jpg"",""checksum"":""ea511ec7574610222e2e6143091db94c""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82299401_02.jpg"",""path"":""Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима/82299401_02.jpg"",""checksum"":""3a3bb72fe17042df6673b7354f9bac99""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82299401_03.jpg"",""path"":""Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима/82299401_03.jpg"",""checksum"":""33f0846846bdbe9ea3861f6c73f03de6""}]",Доска штакетник импрегнированная 15x90х2000 мм хвоя сорт Оптима,"[{""Вес, кг"":""1.75"",""Длина (м)"":""2.0"",""Ширина (мм)"":""90.0"",""Толщина (мм)"":""15.0"",""Количество в наборе"":""1"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",152
5ed413e4f8d8ac174e4950b7,https://leroymerlin.ru/product/doska-s-faskoy-82010675/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010675.jpg"",""path"":""Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима/82010675.jpg"",""checksum"":""957f537862a5c1721b399b7b3e8d9085""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010675_01.jpg"",""path"":""Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима/82010675_01.jpg"",""checksum"":""98f7d1eeabec3ad223ed6d54f2f7d864""}]","Доска с фаской, 20х90х3000 мм, лиственница","[{""Вес, кг"":""4"",""Длина (м)"":""3.0"",""Ширина (мм)"":""90.0"",""Толщина (мм)"":""20.0"",""Количество в наборе"":""1"",""Порода древесины"":""Лиственница"",""Страна производства"":""Россия""}]",254
5ed413e7f8d8ac174e4950b9,https://leroymerlin.ru/product/doska-nestroganaya-50h150h3000-mm-hvoya-sort-optima-81947448/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947448.jpg"",""path"":""Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима/81947448.jpg"",""checksum"":""5bf7923fd64f7d5ef69d48a901d267c4""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947448_01.jpg"",""path"":""Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима/81947448_01.jpg"",""checksum"":""75cc722bf914538e108394d83425eca9""}]",Доска нестроганая 50х150х3000 мм хвоя сорт Оптима,"[{""Вес, кг"":""11.25"",""Длина (м)"":""3.0"",""Ширина (мм)"":""150.0"",""Толщина (мм)"":""50.0"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",465
5ed413e9f8d8ac174e4950bb,https://leroymerlin.ru/product/doska-stroganaya-23h98h2000-mm-listvennica-81949785/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81949785.jpg"",""path"":""Доска с фаской 43х140х3000 мм лиственница сорт Оптима/81949785.jpg"",""checksum"":""a8a9d47ff5a4810d33d68db8d0373db9""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81949785_01.jpg"",""path"":""Доска с фаской, 20х90х2000 мм, лиственница/81949785_01.jpg"",""checksum"":""f5b4b892c0618625210f09e2b699c3cd""}]",Доска строганая 23х98х2000 мм лиственница,"[{""Вес, кг"":""3.0"",""Длина (м)"":""2.0"",""Ширина (мм)"":""98.0"",""Толщина (мм)"":""23.0"",""Количество в наборе"":""1"",""Порода древесины"":""Лиственница"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",197
5ed413eff8d8ac174e4950bf,https://leroymerlin.ru/product/doska-impregnirovannaya-50h150h6000-mm-hvoya-sort-optima-82017580/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82017580.jpg"",""path"":""Доска с фаской, 20х90х2000 мм, лиственница/82017580.jpg"",""checksum"":""c2ee2261c3c1104b5bfe7d7016f4ecb0""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82017580_01.jpg"",""path"":""Доска с фаской, 20х90х2000 мм, лиственница/82017580_01.jpg"",""checksum"":""4aaf7d275cb9911025f0d549e3934c1a""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82017580_02.jpg"",""path"":""Доска с фаской, 20х90х2000 мм, лиственница/82017580_02.jpg"",""checksum"":""30977af04b7c00d4a40dd2bc7c743826""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82017580_03.jpg"",""path"":""Доска с фаской, 20х90х2000 мм, лиственница/82017580_03.jpg"",""checksum"":""33f0846846bdbe9ea3861f6c73f03de6""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82017580_tmp.jpg"",""path"":""Палубная доска лиственница 28х120х2000 мм сорт Оптима 1 шт 0.24 м²/82017580_tmp.jpg"",""checksum"":""efccea33e52145030ebca8a911b806a3""}]",Доска импрегнированная 50Х150Х6000 мм хвоя сорт Оптима,"[{""Вес, кг"":""31.5"",""Длина (м)"":""6.0"",""Ширина (мм)"":""150.0"",""Толщина (мм)"":""50.0"",""Количество в наборе"":""1"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",1444
5ed413f2f8d8ac174e4950c1,https://leroymerlin.ru/product/doska-s-faskoy-43h140h3000-mm-listvennica-sort-optima-81950026/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81950026.jpg"",""path"":""Доска нестроганая 25х100х3000 мм хвоя сорт Оптима/81950026.jpg"",""checksum"":""ff56959d3c1368e4e1c86ceeebc094bd""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81950026_01.jpg"",""path"":""Доска нестроганая 25х100х3000 мм хвоя сорт Оптима/81950026_01.jpg"",""checksum"":""6ec8ca02e44f8a2f68f5cffd7f96b832""}]",Доска с фаской 43х140х3000 мм лиственница сорт Оптима,"[{""Страна производства"":""Россия"",""Гарантия (лет)"":""Отсутствует"",""Цвет"":""Бежевый"",""Основной материал"":""Дерево"",""Содержит древесину"":""Да"",""Порода древесины"":""Лиственница"",""Качество древесины (ЛМРУ)"":""Оптима"",""Тип древесины"":""Массив"",""Нескользящая поверхность"":""Нет"",""Влажность (%)"":""18.0"",""Твердость дерева (по Бриннелю)"":""2.5"",""Обработка"":""Камерная сушка"",""Процесс обработки"":""Нет"",""Требуется пропитка"":""Да"",""Требуется защита от"":""Влага"",""Двухсторонний"":""Нет"",""Влагостойкий"":""Нет"",""Применение продукта"":""Бытовой"",""Площадь покрытия продуктом (м²)"":""0.42"",""Толщина (мм)"":""43.0"",""Длина (см)"":""300.0"",""Тип монтажа"":""Скрытый"",""Укладка на бетон"":""На обрешетку из деревянных брусков"",""Укладка на мягкий грунт"":""На обрешетку из деревянных брусков"",""Расстояние между лагами (см)"":""40"",""Расстояние между креплениями (см)"":""40.0"",""Язык инструкции"":""Русский"",""Язык упаковки"":""Русский"",""Вес, кг"":""11.74"",""Ширина товара в индивидуальной упаковке (см)"":""14.0"",""Высота товара в индивидуальной упаковке (см)"":""4.3"",""Глубина товара в индивидуальной упаковке (см)"":""300.0""}]",766
5ed413f6f8d8ac174e4950c4,https://leroymerlin.ru/product/doska-s-faskoy-82010676/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010676.jpg"",""path"":""Доска нестроганая 25х100х3000 мм хвоя сорт Оптима/82010676.jpg"",""checksum"":""306123aefd37022769c5fa3621322166""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010676_01.jpg"",""path"":""Палубная доска лиственница 28х120х3000 мм сорт Оптима 1 шт 0.36 м²/82010676_01.jpg"",""checksum"":""2857573d3de882edd57cdecec2c0e1fe""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010676_02.jpg"",""path"":""Доска строганая 20х146х2000 мм хвоя сорт Оптима/82010676_02.jpg"",""checksum"":""b1c8b3adc8670a6c8937f2b96780d403""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010676_03.jpg"",""path"":""Доска строганая 20х146х2000 мм хвоя сорт Оптима/82010676_03.jpg"",""checksum"":""4293ed8821ae358ff0d3f6b6ba26af14""}]","Доска с фаской, 20х90х2000 мм, лиственница","[{""Вес, кг"":""1.93"",""Длина (м)"":""2.0"",""Ширина (мм)"":""90.0"",""Толщина (мм)"":""20.0"",""Количество в наборе"":""1"",""Порода древесины"":""Лиственница"",""Страна производства"":""Россия""}]",157
5ed413f8f8d8ac174e4950c7,https://leroymerlin.ru/product/palubnaya-doska-listvennica-28h120h2000-mm-sort-optima-1-sht-0-24-m-82010677/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010677.jpg"",""path"":""Доска строганая 20х146х2000 мм хвоя сорт Оптима/82010677.jpg"",""checksum"":""e6b7fc72d3c342a3084656de1e30036e""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82010677_i.jpg"",""path"":""Доска строганая 20х146х3000 мм хвоя сорт Оптима/82010677_i.jpg"",""checksum"":""5fbacf891da6f6ada86664a913834a79""}]",Палубная доска лиственница 28х120х2000 мм сорт Оптима 1 шт 0.24 м²,"[{""Страна производства"":""Россия"",""Гарантия (лет)"":""Отсутствует"",""Цвет"":""Бежевый"",""Основной материал"":""Дерево"",""Содержит древесину"":""Да"",""Упаковка (м²)"":""0.24"",""Порода древесины"":""Лиственница"",""Качество древесины (ЛМРУ)"":""Оптима"",""Тип древесины"":""Массив"",""Нескользящая поверхность"":""Нет"",""Влажность (%)"":""18.0"",""Твердость дерева (по Бриннелю)"":""2.5"",""Обработка"":""Камерная сушка"",""Требуется пропитка"":""Да"",""Требуется защита от"":""Влага"",""Двухсторонний"":""Нет"",""Влагостойкий"":""Нет"",""Применение продукта"":""Бытовой"",""Количество в наборе"":""1"",""Площадь покрытия продуктом (м²)"":""0.24"",""Толщина (мм)"":""28.0"",""Ширина (см)"":""12.0"",""Длина (см)"":""200.0"",""Тип монтажа"":""Скрытый"",""Укладка на бетон"":""На обрешетку из деревянных брусков"",""Укладка на мягкий грунт"":""На обрешетку из деревянных брусков"",""Расстояние между лагами (см)"":""40"",""Расстояние между креплениями (см)"":""40.0"",""Язык инструкции"":""Русский"",""Язык упаковки"":""Русский"",""Вес, кг"":""4.21"",""Ширина товара в индивидуальной упаковке (см)"":""11.9"",""Высота товара в индивидуальной упаковке (см)"":""2.7"",""Глубина товара в индивидуальной упаковке (см)"":""200.3""}]",311
5ed413fbf8d8ac174e4950c9,https://leroymerlin.ru/product/doska-nestroganaya-25h100h3000-mm-hvoya-sort-optima-81947445/,"[{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947445.jpg"",""path"":""Доска строганая 40х146х3000 мм хвоя сорт Оптима/81947445.jpg"",""checksum"":""824962b84df792b2e49591c5f359e3f7""},{""url"":""https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/81947445_01.jpg"",""path"":""Доска строганая 40х146х3000 мм хвоя сорт Оптима/81947445_01.jpg"",""checksum"":""8da4abf74a72745e09648d63c811ca3a""}]",Доска нестроганая 25х100х3000 мм хвоя сорт Оптима,"[{""Вес, кг"":""3.75"",""Длина (м)"":""3.0"",""Ширина (мм)"":""100.0"",""Толщина (мм)"":""25.0"",""Порода древесины"":""Сосна, Ель обыкновенная"",""Тип древесины"":""Массив"",""Страна производства"":""Россия""}]",175
